cedar_uid,name,entity_class,name_source,name_source_label,name_source_url,name_captured,name_match_route,prior_canonical_name,name_differs_from_prior
CE-001R9-JA,American Indian Association of Illinois,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,American Indian Association of Illinois,0
CE-001RA-R3,National Center for American Indian Enterprise Development,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,National Center for American Indian Enterprise Development,0
CE-001RB-YW,Tribal Education Departments National Assembly,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Tribal Education Departments National Assembly,0
CE-001RC-4N,Lakota Youth Development,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Lakota Youth Development,0
CE-001RD-AE,Little Earth Residents Association Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Little Earth Residents Association Inc,0
CE-001RE-G7,"Bay Area American Indian Two-Spirits, Inc.",Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,"Bay Area American Indian Two-Spirits, Inc.",0
CE-001RF-P0,Atux Forever-Restoring Attuans Freedom,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Atux Forever-Restoring Attuans Freedom,0
CE-001RG-WS,Wise Women Gathering Place,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Wise Women Gathering Place,0
CE-001RH-2J,Native Action Network,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Native Action Network,0
CE-001RJ-8B,Sacred Pipe Resource Center,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Sacred Pipe Resource Center,0
CE-001RK-E4,100 Horses Womens Society Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,100 Horses Womens Society Inc,0
CE-001RM-MX,Wabanaki Community Foundation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Wabanaki Community Foundation,0
CE-001RN-TP,"American Indian Family Center of Saint Paul, MN",Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,"American Indian Family Center of Saint Paul, MN",0
CE-001RP-0F,Alianza Tecuani,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Alianza Tecuani,0
CE-001RQ-68,Native American Capital and Investment Alliance,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Native American Capital and Investment Alliance,0
CE-001RR-C1,Reflections of Turtle Island Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Reflections of Turtle Island Inc,0
CE-001RS-JT,Intertribal Friendship House,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Intertribal Friendship House,0
CE-001RT-RK,South Dakota Education Equity Coalition,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,South Dakota Education Equity Coalition,0
CE-001RV-YC,SaltFire,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,SaltFire,0
CE-001RW-45,Monacan Nation Cultural Foundation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Monacan Nation Cultural Foundation,0
CE-001RX-AY,Culture Hub Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Culture Hub Inc,0
CE-001RY-GQ,Earth Empowering All Relatives to Heal,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Earth Empowering All Relatives to Heal,0
CE-001RZ-PG,Spottedtail Holistic Health,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Spottedtail Holistic Health,0
CE-001S0-1S,The Kwek Society,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,The Kwek Society,0
CE-001S1-7J,Ileihno Bopachemihn Inc dba Tribal Oak Tree FFA,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Ileihno Bopachemihn Inc dba Tribal Oak Tree FFA,0
CE-001S2-DB,Ke Kula Nui O Waimanalo,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Ke Kula Nui O Waimanalo,0
CE-001S3-K4,Native American Church of Southern Arizona Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Native American Church of Southern Arizona Inc,0
CE-001S4-SX,Bomazeen Land Trust,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Bomazeen Land Trust,0
CE-001S5-ZP,Native American Pathways,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Native American Pathways,0
CE-001S6-5F,Hawaiʻi Peopleʻs Fund,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Hawaiʻi Peopleʻs Fund,0
CE-001S7-B8,Society of American Indian Government Employees,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Society of American Indian Government Employees,0
CE-001S8-H1,Zuya Wicasa Ta Otipi Warriors Lodge Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Zuya Wicasa Ta Otipi Warriors Lodge Inc,0
CE-001S9-QT,Los Angeles Indigenous Peoples Alliance,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Los Angeles Indigenous Peoples Alliance,0
CE-001SA-XK,Buffalo First,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Buffalo First,0
CE-001SB-3C,The Cultural Conservancy,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,The Cultural Conservancy,0
CE-001SC-95,South Carolina Indian Affairs Commission,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,South Carolina Indian Affairs Commission,0
CE-001SD-FY,Four Points Media Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Four Points Media Inc,0
CE-001SE-NQ,American Indian College Fund,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,American Indian College Fund,0
CE-001SF-VG,Pretty Eaglewoman Resource Foundation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Pretty Eaglewoman Resource Foundation,0
CE-001SG-19,Kalauokekahuli,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Kalauokekahuli,0
CE-001SH-72,Honor the Treaty of 1864,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Honor the Treaty of 1864,0
CE-001SJ-DV,Snqwelmistn,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Snqwelmistn,0
CE-001SK-KM,Grinding Stone Collective Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Grinding Stone Collective Inc,0
CE-001SM-SD,Tribal Homeownership Coalition of the Southwest,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Tribal Homeownership Coalition of the Southwest,0
CE-001SN-Z6,Dakota Wicohan,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Dakota Wicohan,0
CE-001SP-5Z,A Nuche Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,A Nuche Inc,0
CE-001SQ-BR,Morning Star Conservancy Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Morning Star Conservancy Inc,0
CE-001SR-HH,Texas Tribal Buffalo Project,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Texas Tribal Buffalo Project,0
CE-001SS-QA,New Native Theatre,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,New Native Theatre,0
CE-001ST-X3,We Are Healers Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,We Are Healers Inc,0
CE-001SV-3W,Hopi Tutskwa Permaculture Institute,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Hopi Tutskwa Permaculture Institute,0
CE-001SW-9N,HUṠWEJ,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,HUṠWEJ,0
CE-001SX-FE,Red Feather Development Group,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Red Feather Development Group,0
CE-001SY-N7,Mauliola Ke`ehi,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Mauliola Ke`ehi,0
CE-001SZ-V0,Cante Waunsilpi Wi Ta Ominiciye,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Cante Waunsilpi Wi Ta Ominiciye,0
CE-001T0-69,Minnesota Indian Women's Sexual Assault Coalition,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Minnesota Indian Women's Sexual Assault Coalition,0
CE-001T1-C2,Not Our Native Daughters,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Not Our Native Daughters,0
CE-001T2-JV,Data for Indigenous Justice,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Data for Indigenous Justice,0
CE-001T3-RM,Portland All Nations Canoe Family,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Portland All Nations Canoe Family,0
CE-001T4-YD,Buffalo Nations Grasslands Alliance,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Buffalo Nations Grasslands Alliance,0
CE-001T5-46,Nááts'íilid Initiative,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Nááts'íilid Initiative,0
CE-001T6-AZ,Muwekma Ohlone Preservation Foundation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Muwekma Ohlone Preservation Foundation,0
CE-001T7-GR,Tongva Taraxat Paxaavxa Conservancy,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Tongva Taraxat Paxaavxa Conservancy,0
CE-001T8-PH,National Indigenous Women's Resource Center,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,National Indigenous Women's Resource Center,0
CE-001T9-WA,Montessori American Indian Childcare Center,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Montessori American Indian Childcare Center,0
CE-001TA-23,Abiinooji Aki Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Abiinooji Aki Inc,0
CE-001TB-8W,Strong Hearted Native Womens Coalition Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Strong Hearted Native Womens Coalition Inc,0
CE-001TC-EN,Burning Cedar Sovereign Wellness,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Burning Cedar Sovereign Wellness,0
CE-001TD-ME,Bear Paws Cultural Art,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Bear Paws Cultural Art,0
CE-001TE-T7,Relentless Feather,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Relentless Feather,0
CE-001TF-00,Native American Land Conservancy,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Native American Land Conservancy,0
CE-001TG-6S,Tiwahe Foundation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Tiwahe Foundation,0
CE-001TH-CJ,Allottees Association & Affiliated Tribes of the Quinault Reservation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Allottees Association & Affiliated Tribes of the Quinault Reservation,0
CE-001TJ-JB,Onkwe,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Onkwe,0
CE-001TK-R4,Native American Indian Association of Tennessee,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Native American Indian Association of Tennessee,0
CE-001TM-YX,Buffalo Youth Nation Project,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Buffalo Youth Nation Project,0
