tribe_id,canonical_name,entity_class,state,funding,federal-register,legislation,deals,nagpra,lobbying,contractors,subcontracting,native-owned-businesses,natural-resources,nonprofits,gaming,collections_present,total_rows
TRBS-ADCDDO-00,Adai Caddo Indians of Louisiana,State-recognized tribe,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRBS-BVRCRK-00,Beaver Creek Indians,State-recognized tribe,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRBS-CHEROC-00,Cher-O-Creek Intratribal Indians,State-recognized tribe,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRBS-CHKGAT-00,Cherokee of Georgia Tribal Council,State-recognized tribe,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNSF-PTTRUT-IP,Paiute Indian Tribe of Utah – Indian Peaks Band of Paiutes,Federal-level constituency entity,UT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNSF-PTTRUT-KN,Paiute Indian Tribe of Utah – Kanosh Band of Paiutes,Federal-level constituency entity,UT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNSF-PTTRUT-KS,Paiute Indian Tribe of Utah – Koosharem Band of Paiutes,Federal-level constituency entity,UT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRBS-PDTRIB-00,Pee Dee Indian Tribe,State-recognized tribe,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRBS-POCSST-00,Pocasset Wampanoag Tribe of the Pokanoket Nation,State-recognized tribe,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRBS-SAPPNY-00,Sappony,State-recognized tribe,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNSF-FTHALL-BK,Shoshone-Bannock Tribes of the Fort Hall Reservation – Fort Hall Bannock Band,Federal-level constituency entity,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNSF-FTHALL-SH,Shoshone-Bannock Tribes of the Fort Hall Reservation – Fort Hall Shoshone Band,Federal-level constituency entity,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNSF-TEMOAK-EK,Te-Moak Tribe of Western Shoshone Indians of Nevada – Elko Band,Federal-level constituency entity,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNSF-TEMOAK-WL,Te-Moak Tribe of Western Shoshone Indians of Nevada – Wells Band,Federal-level constituency entity,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-ATMAUT-00,"Atmautluak, Ltd.",Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-BAYVIE-00,"Bay View, Inc.",Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-CHGNKR-00,"Chignik River, Ltd.",Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-CHINUR-00,"Chinuruk, Inc.",Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-DELOYG-00,"Deloy Ges, Inc.",Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-KWKNTV-00,"Ekwok Natives, Ltd.",Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-GWTCHY-00,Gwitchyaa Zhee Corporation,Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-LMNNTV-00,"Iliamna Natives, Ltd.",Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-KAVILC-00,Kavilco Incorporated,Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-KIANTR-00,Kian Tr'ee Corporation,Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-KLGNKN-00,"Koliganek Natives, Ltd.",Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-KWTHL1-00,"Kwethluk, Inc.",Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-KWIKXX-00,"Kwik, Inc.",Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-LVLCKN-00,"Levelock Natives, Ltd.",Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-MNKTKN-00,"Manokotak Natives, Ltd.",Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-MNCHMN-00,"Minchumina Natives, Inc.",Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-MNTDVL-00,Minto Development Corporation,Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-NEWTO1-00,Newtok Native Corporation,Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-NNPTCH-00,"Nunapitchuk, Ltd.",Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-PLTSTT-00,"Pilot Station, Inc.",Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-SHUMAG-00,"Shumagin Corporation, Inc.",Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-TNCRS1-00,"Tanacross, Inc.",Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-TOZITN-00,"Tozitna, Ltd.",Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-WHTMNT-00,White Mountain Native Corporation,Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-ZHOTSE-00,"Zho-Tse, Inc.",Alaska Native Village Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-CSWLLS-00,"Caswell Native Association, Inc.",ANCSA Group Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-LSNVLL-00,"Olsonville, Inc.",ANCSA Group Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVC-PNTPSS-00,"Point Possession, Inc.",ANCSA Group Corporation,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-MANAON-00,Mana'o Nui Inc.,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KEKUMU-00,Ke Kumu 'Ulu,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KLMKHK-00,Ka Lama Kuhikuhi Foundation,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-MNWKPN-00,Manawa Kūpono,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KEKOAX-00,Kekoa Foundation,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HWNCMM-00,Native Hawaiian Community Development Corporation,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-ALAKAI-00,Alaka'ina Foundation,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-ALAKA1-00,"Alaka`i Foundation, Inc.",Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HUIOHA-00,Hui O Hana Pono,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KALINO-00,Kalino Foundation,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KINAOL-00,Kina`ole Foundation,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KUKANA-00,Ku Kanaka Foundation,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KULIAX-00,Kulia Foundation,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HWNNST-00,Native Hawaiian Institute for Technology and Business,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KRLLKL-00,Krilla Kaleiwahea Foundation,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCU-CLFRN1-00,California Indian Nations College,Tribal College or University,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCU-CLFRNT-00,California Tribal College,Tribal College or University,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-LSKGRW-00,"Alaska Growth Capital BIDCO, Inc.",Native Community Development Financial Institution,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-BYBNCR-00,Bay Bancorporation,Native Community Development Financial Institution,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-CDRGRW-00,Cedar Growth Corporation,Native Community Development Financial Institution,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-CHCKSW-00,Chickasaw Banc Holding Company,Native Community Development Financial Institution,OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-CHCTWF-00,Choctaw Federal Credit Union,Native Community Development Financial Institution,MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-CHCTWH-00,Choctaw Home Finance Corporation,Native Community Development Financial Institution,OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-FVRVRS-00,"FIVE RIVERS LOAN FUND, INC",Native Community Development Financial Institution,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-HYKWFN-00,Haa Yakaawu Financial Corporation,Native Community Development Financial Institution,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-HWCNTR-00,Hawaii Central Federal Credit Union,Native Community Development Financial Institution,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-HWFRST-00,HAWAII FIRST FCU,Native Community Development Financial Institution,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-HWNLND-00,Hawaiian Lending & Investments,Native Community Development Financial Institution,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-NDNLND-00,Indian Land Capital Company LLC,Native Community Development Financial Institution,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-LKSPRR-00,Lake Superior Community Development Corp.,Native Community Development Financial Institution,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-LKTFDR-00,Lakota Federal Credit Union,Native Community Development Financial Institution,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-LWRBRL-00,"Lower Brule Community Development Enterprise, LLC",Native Community Development Financial Institution,VA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-MZSKWC-00,"Mazaska Owecaso Otipi Financial, Inc",Native Community Development Financial Institution,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-MLKCMM-00,Molokai Community Federal Credit Union,Native Community Development Financial Institution,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-MRCNBN-00,"Native American Bancorporation, Co.",Native Community Development Financial Institution,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-MRCNB1-00,"Native American Bank, N.A.",Native Community Development Financial Institution,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-PRTNRS-00,"Native Partnership for Housing, Inc.",Native Community Development Financial Institution,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-NVJCMM-00,Navajo community Development Financial Institution Inc Non Profit,Native Community Development Financial Institution,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-NMPCMM-00,Nimiipuu Community Development Fund,Native Community Development Financial Institution,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-NXYWCM-00,Nixyaawii Community Financial Services,Native Community Development Financial Institution,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-NRTHRN-00,"Northern Shores Community Development, Inc.",Native Community Development Financial Institution,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-OWEEST-00,Oweesta Corporation,Native Community Development Financial Institution,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-PCFCNR-00,"Pacific Northwest Tribal Lending, a Community Development Financial Institution",Native Community Development Financial Institution,WA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-SNCRL2-00,San Carlos Apache Tribe Relending Enterprise,Native Community Development Financial Institution,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-SSSTN1-00,Sisseton Wahpeton Federal Credit Union,Native Community Development Financial Institution,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-TGCMMN-00,Tigua Community Development Corporation,Native Community Development Financial Institution,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-WSTWTR-00,"Westwater Financial, Inc.",Native Community Development Financial Institution,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-WHTRT1-00,White Earth Investment Initiative,Native Community Development Financial Institution,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-WDLNDF-00,Woodland Financial Partners Inc,Native Community Development Financial Institution,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-LLNTNS-00,AllNations Bank,Native Financial Institution,OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-BLCKHL-00,Black Hills Community Loan Fund,Native Financial Institution,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-CRSNCM-00,Carson Community Bank,Native Financial Institution,OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-FRSTBN-00,FirstBank,Native Financial Institution,OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-FRCRNR-00,Four Corners Federal Credit Union,Native Financial Institution,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-GTWYFR-00,Gateway First Bank,Native Financial Institution,OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-SLNDMN-00,"Island Mountain Community Development Financial Institution, Inc.",Native Financial Institution,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-KHKFDR-00,Kahuku Federal Credit Union,Native Financial Institution,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-KFDRLC-00,Kauai Federal Credit Union,Native Financial Institution,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-LCCRT1-00,Lac Courte Oreilles Federal Credit Union,Native Financial Institution,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-LEIHOO-00,Lei Ho‘olaha,Native Financial Institution,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-LMBGRN-00,Lumbee Guaranty Bank,Native Financial Institution,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-MRNNGS-00,Morning Star Federal Credit Union,Native Financial Institution,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-PLSVLL-00,Pauls Valley National Bank,Native Financial Institution,OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-PPLSBN-00,People's Bank of Seneca,Native Financial Institution,MO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-PNNCLB-00,Pinnacle Bank,Native Financial Institution,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-SNCNT1-00,Seneca Nation of Indians Federal Credit Union,Native Financial Institution,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-STHWS1-00,Southwest Native Asset Coalition Corporation (Arizona Native Asset Coalition Corporation),Native Financial Institution,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-SVRGNB-00,Sovereign Bank (formerly First National Bank and Trust Co.),Native Financial Institution,OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-TRTLM1-00,Turtle Mountain State Bank,Native Financial Institution,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDFI-WDLNDS-00,Woodlands National Bank,Native Financial Institution,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-BCDLYZ-00,Baca /Dlo'Ay Azhi Community School,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-BCLBTD-00,Beclabito Day School,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-BLCKF2-00,Blackfeet Dormitory,BIE School,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-BRDSPR-00,Bread Springs Day School,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-CHYNNG-00,Cheyenne-Eagle Butte High School,BIE School,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-CHCHLT-00,Chi Chil'tah Community School,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-CTTNWD-00,Cottonwood Day School,BIE School,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-COVEDA-00,Cove Day School,BIE School,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-CRYSTL-00,Crystal Boarding School,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-DNSTHD-00,Dunseith Indian Day School,BIE School,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-FLAND1-00,Flandreau Indian School,BIE School,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-HVSPLM-00,Havasupai Elementary School,BIE School,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-JHDZLM-00,Jeehdeezá Elementary School,BIE School,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-JEMEZD-00,Jemez Day School,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-JHNFKN-00,John F. Kennedy Day School,BIE School,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-LKVLLY-00,Lake Valley Navajo School,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-NNHNZD-00,Nenahnezad Community School,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-JNCNDY-00,Ojo Encino Day School,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-PNSPRN-00,Pine Springs Day School,BIE School,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-PBLPNT-00,Pueblo Pintado Community School,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-RIVERS-00,Riverside Indian School,BIE School,OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-RCKYRD-00,Rocky Ridge Boarding School,BIE School,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-SNFLPP-00,San Felipe Pueblo Elementary School,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-SNLDFN-00,San Ildefonso Day School,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-SNSMNT-00,San Simon School (Tohono O'odham),BIE School,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-SNTRSD-00,Santa Rosa Day School,BIE School,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-SNTRSR-00,Santa Rosa Ranch School,BIE School,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-SBDLKB-00,Seba Dalkai Boarding School,BIE School,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-SHRMNH-00,Sherman Indian High School,BIE School,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-TSNZBS-00,T'iis Nazbas Community School,BIE School,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-TSTSZB-00,T'iis Ts'ozi Bi'Olta' Community School,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-TSIYAD-00,T'siya Day School,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-TOHAAL-00,Tohaali' Community School,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-THNDH1-00,Tohono O'odham High School,BIE School,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-TONALE-00,Tonalea Day School,BIE School,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-TSEIIA-00,Tse'ii'ahi' Community School,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-TBCTYB-00,Tuba City Boarding School,BIE School,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-TRTLM2-00,Turtle Mountain Community Middle School,BIE School,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-TRTLM3-00,Turtle Mountain Elementary School,BIE School,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-WNGTLM-00,Wingate Elementary School,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-AHFACH-00,Ahfachkee School,BIE School,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-TSBYZH-00,Atsá Biyáázh Community School,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-BGCHTT-00,Bogue Chitto Elementary,BIE School,MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-CHRKCN-00,Cherokee Central Elementary School,BIE School,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-CHRKC1-00,Cherokee Central High School,BIE School,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-CHRKC2-00,Cherokee Central Middle School,BIE School,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-CHCKS2-00,Chickasaw Children's Village,BIE School,OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-CHTMC1-00,Chitimacha Tribal School,BIE School,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-CHCTWC-00,Choctaw Central High School,BIE School,MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-CHCTW1-00,Choctaw Central Middle School,BIE School,MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-CRCLLF-00,Circle of Life Academy,BIE School,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-CRDLNT-00,Coeur d'Alene Tribal School,BIE School,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-CNHTTL-00,Conehatta Elemenatary School,BIE School,MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-CRWCRK-00,Crow Creek Reservation High School,BIE School,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-CRWCR1-00,Crow Creek Tribal Elementary School,BIE School,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-FLDRMT-00,Eufaula Dormitory,BIE School,OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-FNDDLC-00,Fond du Lac Ojibwe School,BIE School,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-GRYHLL-00,Greyhills Academy High School,BIE School,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-JCRLLD-00,Jicarilla Dormitory,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-JSPHKL-00,Joseph K. Lumsden Bahweting Anishnabe PSA,BIE School,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-LGNMDD-00,Laguna Middle School,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-LMMNTN-00,Lummi Nation School,BIE School,WA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-MICCOS-00,Miccosukee Indian School,BIE School,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-MCKLS1-00,Muckleshoot Tribal School,BIE School,WA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-NYHSHN-00,Nay Ah Shing / Pine Grove Schools,BIE School,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-ONEIDA-00,Oneida Nation School,BIE School,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-PRLRVR-00,Pearl River Elementary School,BIE School,MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-PINEHI-00,Pine Hill Schools,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-PYRMD1-00,Pyramid Lake Schools,BIE School,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-RDWTRL-00,Red Water Elementary School,BIE School,MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-SLTRVR-00,Salt River Elementary School,BIE School,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-SQYHHG-00,Sequoyah High School,BIE School,OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-SHPRCK-00,Shiprock Northwest Middle/High School,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-SHPRC1-00,Shiprock Reservation Dormitory,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-SHNTPR-00,Shonto Preparatory School,BIE School,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-SHSHNB-00,Shoshone-Bannock Jr/Sr High School,BIE School,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-SPYKLM-00,Sipayik Elementary School,BIE School,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-STNDNG-00,Standing Pine Elementary School,BIE School,MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-TTSGHW-00,Te Tsu Geh Oweenge Day School,BIE School,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-THDRJM-00,Theodore Jamerson Elementary,BIE School,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-TCKRLM-00,Tucker Elementary School,BIE School,MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-TWGLRV-00,Two Eagle River School,BIE School,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIE-YKMNTN-00,Yakama Nation Tribal School,BIE School,WA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UIO-JLFRBN-00,Juel Fairbanks Recovery Services,Urban Indian Organization,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UIO-BLLNGS-00,Billings Urban Indian Health and Wellness Center,Urban Indian Organization,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UIO-KLHMCT-00,Oklahoma City Indian Clinic,Urban Indian Organization,OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HMKKHK-00,Aha Moku O Kahikinui,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-AHAMOK-00,Aha Moku o Maui Inc,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-AHAWAH-00,Aha Wahine,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HNHMST-00,Ahonui Homestead Association,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HPNNKL-00,Ahupuaʻa O Nānākuli Homestead,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-ALEPAH-00,Alepa Hou Foundation,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-ALOHAA-00,"Aloha ʻĀina o Hawaiʻi, Inc",Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
